CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME
AA,1688,MCO,DFW,1517,1724
AA,1692,MIA,CLT,1705,1915
AA,1692,PHX,MIA,943,1604
AA,1692,SAN,PHX,620,845
AA,1693,PHL,DFW,1513,1805
AA,1698,PHL,CLT,1525,1713
AA,1700,ORD,CLT,1345,1642
AA,1701,AUS,CLT,1345,1719
AA,1702,LAX,SEA,1650,1943
AA,1702,SEA,LAX,2023,2319
AA,1705,LAX,STL,950,1537
AA,1705,STL,LAX,1625,1846
AA,1708,BOS,CLT,600,832
AA,1709,PHX,SJC,818,917
AA,1710,DCA,TPA,1359,1627
AA,1710,TPA,PHL,1720,1947
AA,1711,ATL,CLT,1719,1839
AA,1711,DCA,DFW,845,1131
AA,1711,DFW,ATL,1250,1554
AA,1713,CLT,ILM,925,1021
AA,1713,RIC,CLT,700,824
AA,1715,ATL,CLT,1224,1340
AA,1715,CLT,BNA,1439,1504
AA,2247,ATL,MIA,1843,2050
AA,2247,ORD,ATL,1500,1753
AA,2267,DFW,MEM,2034,2159
AA,2268,LAX,EGE,950,1317
AA,2273,MEM,DFW,804,955
AA,2274,MSP,DFW,840,1128
AA,2276,DFW,IND,2030,2333
AA,2278,DFW,OKC,855,955
AA,2278,MEM,DFW,600,738
AA,2281,EGE,LAX,1845,2012
AA,2288,IND,DFW,610,745
AA,2291,DFW,IAH,1035,1146
AA,2294,EWR,DFW,1754,2109
AA,2296,JFK,ORD,1710,1904
AA,2297,DFW,MKE,725,943
AA,2297,MKE,DFW,1023,1310
AA,2299,DFW,OMA,2010,2153
AA,2301,RDU,LAX,600,900
AA,2302,DFW,MSY,1735,1856
AA,2302,MSY,DFW,1937,2120
AA,2304,DFW,IND,1830,2135
AA,2313,DFW,MFE,910,1046
AA,2313,MFE,DFW,1138,1316
AA,2315,IAH,DFW,1226,1338
AA,2318,DFW,MCI,1645,1821
AA,2318,MCI,DFW,1910,2055
AA,2319,ORD,ATL,1850,2147
AA,2320,DFW,IAH,1850,2002
AA,2326,DFW,OKC,1445,1542
AA,2327,OMA,DFW,600,805
AA,2330,DFW,ORD,1850,2116
AA,2332,SAT,DFW,505,610
AA,2339,ORD,DFW,1625,1858
AA,2340,MSP,ORD,500,635
AA,2341,PHX,BOS,1617,2305
AA,2341,SEA,PHX,1115,1506
AA,2343,DFW,MFE,2208,2340
AA,2348,BNA,DFW,703,919
AA,2355,ORD,MSP,2150,2315
AA,2357,LBB,DFW,800,917
AA,2370,DFW,MSY,900,1025
AA,2370,MSY,DFW,1105,1248
AA,2372,OKC,DFW,1623,1729
AA,2374,DEN,DFW,1720,2018
AA,2378,BWI,PHX,640,1011
AA,2383,DFW,MSY,1115,1238
AA,2383,MSY,DFW,1345,1527
AA,2384,MFE,DFW,800,938
AA,2386,DFW,IAH,1625,1734
AA,2386,IAH,DFW,1818,1935
AA,2391,DFW,LBB,1900,2012
AA,2398,BNA,DFW,1131,1345
AA,2398,DFW,BNA,905,1050
AA,2399,PHX,BOS,1332,2020
AA,2399,SNA,PHX,1005,1221
AA,2402,ICT,DFW,800,935
AA,2409,DFW,ICT,1840,1957
AA,2410,FLL,DFW,900,1123
AA,2421,DFW,FLL,1640,2017
AA,2445,DFW,MEM,1411,1534
AA,2445,MEM,DFW,1614,1800
AA,2448,EGE,DFW,1409,1717
B6,2089,JFK,MCO,1230,1524
B6,2853,JFK,PBI,959,1307
B6,2854,PBI,JFK,1535,1803
OO,4741,MSP,ORD,1310,1450
OO,4741,ORD,MSP,1525,1710
OO,4742,ORD,SLC,1845,2130
OO,4742,SLC,ORD,1356,1810
OO,4744,DFW,MSP,1037,1312
OO,4744,MSP,DFW,704,1002
OO,4750,MSP,MOT,2205,2359
OO,4759,MSP,RST,1115,1215
OO,4759,RST,MSP,1241,1343
OO,4761,MSP,BIS,859,1042
OO,4770,BNA,CVG,615,833
OO,4794,DTW,ROC,743,918
OO,4794,ROC,DTW,943,1114
OO,4801,ABE,DTW,1732,1922
OO,4801,DTW,ABE,1531,1707
OO,4807,ATL,XNA,1505,1610
OO,4835,SAT,DTW,705,1111
OO,4836,DTW,MBS,844,951
OO,4836,MBS,DTW,1016,1119
OO,4855,BNA,MSP,1013,1235
OO,4857,OMA,MSP,912,1039
OO,4888,LAX,SAN,1145,1242
OO,4888,SAN,LAX,1317,1420
OO,4955,DSM,DTW,1204,1454
OO,4959,MSP,DSM,1001,1129
OO,5527,IAH,BTR,1018,1126
OO,5642,BTR,IAH,1202,1317
OO,5686,ATL,IAH,600,720
OO,5835,DFW,DEN,600,714
UA,1139,IAH,IAD,725,1120
UA,1246,SMF,IAH,609,1149
UA,1263,ORD,TPA,915,1257
UA,1263,PIT,ORD,717,759
UA,1472,EWR,JAX,1100,1343
UA,1523,BDL,EWR,543,648
UA,1635,DEN,OKC,2005,2246
UA,1659,MSY,ORD,600,830
UA,1682,FLL,SFO,1733,2103
UA,1691,DEN,DFW,2016,2315
UA,1714,EWR,ORD,659,838
UA,1726,EWR,SFO,1959,2336
UA,1847,EWR,MCO,1929,2228
UA,1998,EWR,DFW,1729,2038
AA,306,DFW,IND,715,1021
AA,306,IND,DFW,1101,1228
AA,321,MCI,PHX,1810,2006
AA,340,DFW,MCI,1050,1228
AA,340,MCI,DFW,1308,1452
AA,351,DFW,IAH,1426,1534
AA,352,ORD,LGA,1755,2100
AA,355,LGA,ORD,1730,1925
AA,368,ORD,LGA,1325,1628
AA,371,LGA,ORD,2100,2247
AA,374,FLL,ORD,945,1207
AA,387,MSY,DFW,800,944
AA,400,RSW,CLT,1015,1214
AA,412,OGG,PHX,2215,649
AA,413,EWR,PHX,955,1331
AA,414,DSM,PHX,740,1010
AA,416,SFO,CLT,1114,1915
AA,418,DCA,MCO,835,1114
AA,418,MCO,DCA,1155,1406
AA,420,DFW,PHL,1655,2105
AA,420,LAS,DFW,1102,1545
AA,424,PHX,DTW,1630,2216
AA,424,SJC,PHX,1251,1540
AA,425,DFW,LAS,1120,1222
AA,433,DCA,PHX,700,1024
AA,436,ORD,PHX,700,959
AA,439,BUF,CLT,810,1019
AA,439,CLT,DFW,1135,1341
AA,441,SEA,DFW,730,1322
AA,447,MCO,PHX,700,1003
AA,447,PHX,LAX,1105,1150
AA,450,ATL,PHX,1135,1348
AA,450,CLT,ATL,930,1049
AA,451,PBI,CLT,1721,1919
AA,452,LAX,CLT,45,831
AA,454,DFW,LAX,2045,2226
AA,456,ONT,PHX,1930,2144
AA,458,LAS,PHX,1630,1846
AA,460,PHX,IND,940,1500
AA,461,BDL,CLT,810,1042
AA,462,PHL,CLT,835,1041
AA,463,CLT,PVD,2002,2158
AA,463,ORD,CLT,1605,1858
AA,464,SFO,DFW,50,609
AA,467,OAK,PHX,600,853
AA,469,ATL,PHL,1015,1213
AA,472,MEM,PHX,725,1014
AA,478,SJC,PHX,1618,1910
AA,482,ORD,PHL,1840,2137
AA,482,PHL,ORD,1545,1719
AA,483,GEG,PHX,835,1218
AA,486,SFO,PHX,1545,1841
AA,488,DFW,PHL,1020,1426
AA,490,GEG,PHX,1505,1844
AA,493,OMA,PHX,755,1006
AA,1286,DFW,OMA,1224,1409
AA,1286,OMA,DFW,1450,1645
AA,1289,MCO,DFW,719,923
AA,1290,DFW,MCI,2023,2159
AA,1291,MKE,DFW,700,954
AA,1300,DFW,MSY,1500,1623
AA,1300,MSY,DFW,1725,1907
AA,1305,ORD,SLC,1010,1238
AA,1305,SLC,ORD,1325,1732
AA,1308,ORD,STL,1400,1508
AA,1308,STL,ORD,1559,1719
AA,1312,PHL,DFW,1635,1928
AA,1322,JFK,PHX,1630,2013
AA,1322,PHX,SMF,2119,2226
AA,1328,PHL,ORD,2000,2127
AA,1332,TPA,MIA,730,836
AA,1340,LAS,PHX,1015,1229
AA,1340,PHX,MCI,1335,1710
AA,1346,ORD,DFW,515,746
AA,1353,ABQ,DFW,1645,1930
AA,1353,DFW,ABQ,1510,1600
AA,1361,CLT,IAH,1630,1821
AA,1362,IAD,LAX,1921,2225
AA,1363,MIA,CLT,1300,1506
AA,1364,DFW,OKC,1635,1732
AA,1364,OKC,DFW,1812,1919
AA,1369,DFW,SJC,905,1100
AA,1369,SJC,DFW,1150,1719
AA,1370,ORD,TUL,1855,2051
AA,1371,DFW,DSM,2025,2214
AA,1372,PHL,MIA,1600,1912
AA,1380,MSP,DFW,1821,2058
AA,1380,PHX,MSP,1326,1731
AA,1384,PHX,DEN,2254,42
AA,1387,DAY,DFW,600,751
AA,1390,DEN,ORD,1417,1746
AA,1390,ORD,DEN,1200,1337
AA,1397,DFW,SFO,2015,2205
AA,1401,DFW,TPA,1259,1614
AA,1428,CLT,ORD,1955,2106
AA,1429,PHL,MIA,810,1117
AA,1430,BOS,DFW,1745,2120
AA,1431,DTW,PHX,725,1016
AA,1435,CLT,EWR,1330,1526
AA,1435,IAH,CLT,845,1208
AA,1439,BNA,DFW,1515,1724
AA,1439,DFW,BNA,1240,1423
AA,1454,SFO,DFW,600,1127
AA,1468,BOS,PHX,600,1005
AA,1468,SLC,DFW,1351,1729
AA,1472,DFW,STL,1259,1438
AA,1475,STL,ORD,600,723
AA,1477,MIA,BOS,1700,2012
AA,1478,MIA,PHL,1959,2248
AA,1479,PHX,BWI,947,1604
AA,1485,IAH,DFW,1621,1739
AA,1488,BWI,PHX,1705,2019
AA,1494,PHX,DEN,1955,2147
AA,1494,SNA,PHX,1635,1854
AA,2036,PHL,CLT,1355,1543
AA,2037,JAX,CLT,1525,1650
AA,2044,CLT,MSY,1430,1534
AA,2046,LAS,CLT,805,1516
AA,2047,PHL,MIA,1740,2047
AA,2048,MIA,PHL,710,957
AA,2052,STL,CLT,1436,1723
AA,2054,ILM,CLT,1101,1213
AA,2057,RSW,CLT,614,809
AA,2058,CLT,MEM,1120,1208
AA,2058,STL,CLT,719,1015
AA,2063,AUS,CLT,1020,1353
AA,2064,DFW,CLT,705,1034
AA,2064,SEA,DFW,15,557
AA,2065,ROC,CLT,805,1022
AA,2066,TPA,CLT,1026,1208
AA,2068,BWI,CLT,1204,1335
AA,2075,LAS,CLT,1140,1853
AA,2080,CLT,CLE,2005,2142
AA,2080,DCA,CLT,1720,1900
AA,2081,PHL,TPA,1524,1807
AA,2081,TPA,DCA,1848,2100
AA,2083,PHX,CLT,937,1530
AA,2084,DEN,CLT,118,619
AA,2086,PIT,CLT,1527,1702
AA,2092,ROC,CLT,1656,1901
AA,2094,PHX,DSM,947,1335
AA,2095,CLT,MEM,1640,1737
AA,2095,RDU,CLT,1435,1539
AA,2115,LGA,DCA,600,717
AA,2116,DCA,BOS,1730,1909
AA,2117,DCA,LGA,2200,2311
AA,2121,LGA,BOS,900,1019
AA,2122,LGA,BOS,1900,2022
AA,2125,DCA,LGA,800,920
AA,2125,LGA,DCA,1000,1130
AA,2126,BOS,LGA,800,926
AA,2126,LGA,BOS,600,705
AA,2130,BOS,DCA,1000,1148
AA,2131,BOS,LGA,1500,1626
AA,2131,LGA,BOS,1300,1414
AA,2136,BOS,LGA,1200,1323
AA,2136,LGA,BOS,1000,1122
AA,2139,BOS,DCA,1200,1346
AA,2140,DCA,BOS,1930,2102
AA,2141,BOS,LGA,1900,2027
AA,2141,LGA,BOS,1700,1825
AA,2142,DCA,BOS,1230,1400
AA,2144,DCA,LGA,659,814
AA,2145,LGA,DCA,1800,1935
AA,2146,BOS,LGA,1600,1726
AA,2146,LGA,BOS,1400,1514
AA,2148,BOS,LGA,600,726
AA,2149,BOS,DCA,1700,1852
AA,2149,DCA,BOS,1430,1602
AA,2152,BOS,LGA,900,1028
AA,2152,LGA,BOS,700,810
AA,2158,BOS,LGA,1000,1123
AA,2158,LGA,BOS,800,910
AA,2162,BOS,LGA,1300,1424
AA,2162,LGA,BOS,1100,1223
AA,2165,BOS,LGA,630,755
AA,2172,BOS,LGA,1700,1826
AA,2172,LGA,BOS,1500,1612
AA,2177,LGA,DFW,729,1040
AA,2178,DFW,AMA,1855,2010
AA,2181,AMA,DFW,800,919
AA,2188,IAD,DFW,500,732
AA,2190,STL,DFW,1726,1924
AA,2194,COS,DFW,1049,1342
AA,2194,DFW,COS,910,1009
AA,2195,JAC,DFW,1312,1656
AA,2197,CLE,DFW,1127,1330
AA,2197,DFW,CLE,710,1042
AA,2199,ORD,BDL,1850,2151
AA,2201,MSP,ORD,1920,2051
AA,2205,BOS,ORD,900,1102
AA,2212,DFW,STL,1455,1632
AA,2213,MTJ,DFW,1235,1537
AA,2214,ABQ,DFW,1042,1326
AA,2214,DFW,ABQ,905,1002
AA,2224,BOS,CLT,1615,1851
AA,2231,PSP,DFW,1413,1904
AA,2232,DFW,DSM,1055,1247
AA,2232,DSM,DFW,1327,1531
AA,2236,DFW,TUL,1635,1737
AA,2236,TUL,DFW,1819,1933
AA,2242,BNA,DFW,1659,1909
AA,2242,DFW,BNA,1430,1612
AS,904,ANC,SEA,1500,1925
DL,214,MEM,ATL,655,920
DL,241,PHL,DTW,715,915
DL,244,SLC,LAS,1659,1724
DL,256,ATL,GSO,810,924
DL,263,MSP,DCA,710,1046
DL,274,IND,ATL,700,901
DL,290,SLC,SEA,1701,1813
DL,294,ATL,MIA,725,915
DL,338,ATL,TLH,908,1009
DL,346,LGA,MIA,937,1320
DL,352,CMH,MSP,625,739
DL,373,SEA,SLC,1115,1420
DL,380,CMH,LAX,615,825
DL,396,LAX,SJC,1855,2018
DL,421,JFK,MSP,725,949
DL,427,JFK,ATL,600,842
DL,431,JFK,MSP,1845,2106
DL,443,JFK,SFO,700,1049
DL,492,JFK,LAS,1810,2114
DL,499,JFK,LAS,805,1111
DL,518,DTW,BWI,710,900
DL,569,PHX,ATL,555,1128
DL,667,ATL,PIT,726,905
DL,667,PIT,ATL,945,1145
DL,672,ATL,PHL,727,925
DL,672,PHL,ATL,1005,1233
DL,675,DTW,STL,845,941
DL,675,STL,DTW,1020,1252
DL,679,CVG,DTW,555,718
DL,689,ROC,DTW,600,730
DL,697,MSP,BDL,1956,2346
DL,707,DTW,GRR,1400,1455
DL,707,GRR,DTW,1535,1639
DL,708,BOS,ATL,1445,1755
DL,709,ATL,CLE,1031,1218
DL,715,ATL,GSP,1305,1356
DL,715,GSP,ATL,1431,1541
DL,720,LAX,ATL,20,732
DL,725,BNA,DTW,1345,1627
DL,725,DTW,BNA,1217,1309
DL,731,ATL,MEM,816,842
DL,732,LAX,SEA,1005,1255
DL,743,SLC,DEN,845,1031
DL,758,ATL,CAE,2132,2230
DL,773,AVL,ATL,620,730
DL,792,DTW,ROC,2215,2340
DL,793,TRI,ATL,605,725
DL,809,BOS,MSP,600,825
DL,814,AUS,ATL,930,1237
DL,843,CHS,ATL,600,717
DL,867,DTW,MKE,824,847
DL,867,MKE,DTW,922,1130
DL,869,SRQ,ATL,555,734
DL,875,ATL,OKC,1941,2112
DL,890,CVG,BOS,2045,2253
DL,892,CLT,MSP,1730,1931
DL,892,MSP,CLT,1320,1655
DL,907,DTW,SYR,2159,2326
DL,914,LAS,MSP,1151,1706
DL,917,DEN,ATL,30,520
DL,926,PHL,SLC,549,905
DL,929,ATL,JAX,1531,1640
DL,929,JAX,ATL,1735,1900
DL,931,TYS,ATL,830,939
DL,949,ATL,OKC,812,938
DL,950,PDX,LAX,618,850
DL,965,DFW,MSP,800,1026
DL,972,PHX,SLC,1750,1931
DL,972,SLC,PHX,1517,1657
DL,979,PDX,SLC,1320,1601
DL,989,DTW,MCO,1955,2251
DL,1051,SLC,SEA,1101,1213
DL,1053,SEA,LAX,1405,1650
DL,1075,ATL,HSV,1026,1019
DL,1075,HSV,ATL,1100,1311
DL,1084,STL,ATL,710,947
DL,1140,MSP,MCI,1520,1651
DL,1180,SEA,DTW,1140,1906
DL,1200,ATL,LAX,810,1020
DL,1239,SEA,LAX,1700,1940
DL,1250,DTW,RDU,656,855
DL,1281,CVG,LAX,928,1130
DL,1318,BWI,ATL,730,937
DL,1325,ATL,BOS,855,1124
DL,1330,MSP,ORD,1015,1145
DL,1330,ORD,MSP,1240,1415
DL,1345,LGA,MSP,1825,2054
DL,1367,ATL,GRR,902,1057
DL,1401,MSP,PHL,700,1044
DL,1416,ATL,CMH,730,900
DL,1459,SFO,JFK,615,1449
DL,1493,OKC,ATL,700,1010
DL,1497,PHL,MSP,725,939
DL,1556,PHX,ATL,45,614
DL,1611,SAV,ATL,530,640
DL,1632,MSP,ORD,642,822
DL,1636,EWR,DTW,545,752
DL,1653,ATL,GSP,1025,1119
DL,1653,GSP,ATL,1200,1309
DL,1660,DTW,PHL,705,857
DL,1729,ATL,BWI,725,907
DL,1736,PVD,DTW,525,735
DL,1748,BOS,CVG,550,830
DL,1849,DCA,MSP,1126,1320
DL,1853,DEN,SLC,600,750
DL,1882,FLL,MSP,1435,1735
DL,1882,MSP,FLL,900,1340
DL,1885,BNA,DTW,1016,1257
DL,1885,DTW,BNA,845,941
DL,2010,PNS,ATL,550,800
DL,2012,ATL,ORD,725,826
DL,2028,SLC,JAC,2015,2129
DL,2050,ORD,DTW,640,911
DL,2098,ATL,JAX,730,834
DL,2115,MCI,MSP,1737,1914
DL,2119,LGA,MSP,810,1025
DL,2135,TPA,LGA,800,1047
DL,2157,ATL,TYS,1010,1105
DL,2157,TYS,ATL,1145,1300
DL,2199,JFK,AUS,829,1207
DL,2224,BOI,SLC,620,740
DL,2234,MCO,BOS,1940,2228
DL,2248,ATL,ORD,857,1003
DL,2257,CLT,DTW,1640,1837
DL,2257,DTW,CLT,1400,1552
DL,2258,PWM,ATL,540,904
DL,2265,SEA,LAS,745,1019
DL,2267,MKE,MSP,1520,1653
DL,2267,MSP,MKE,1315,1431
DL,2294,DTW,DCA,710,900
DL,2306,ATL,HSV,850,846
DL,2308,ATL,GSP,830,924
DL,2308,GSP,ATL,1005,1108
DL,2336,MIA,DTW,1335,1651
DL,2343,ATL,EWR,730,936
DL,2375,DTW,BDL,845,1038
DL,2381,MEM,LAX,530,800
DL,2395,OAK,SLC,1141,1426
DL,2411,ATL,EWR,1010,1222
DL,2414,ATL,BHM,915,904
DL,2422,ATL,CLT,725,843
DL,2422,CLT,ATL,923,1045
DL,2429,HSV,ATL,520,725
DL,2430,ATL,MYR,951,1100
DL,2436,TPA,ATL,900,1036
DL,2443,ATL,BUF,825,1027
DL,2448,DTW,PIT,815,936
DL,2456,MCO,SEA,715,1037
DL,2482,ATL,SDF,822,944
DL,2488,MCO,SLC,600,904
DL,2492,ATL,ORD,1230,1337
DL,2492,ORD,ATL,1420,1729
DL,2505,FSD,MSP,500,613
DL,2507,ORD,MSP,615,754
DL,2516,MSP,TPA,1805,2231
DL,2523,ATL,JAX,1130,1236
DL,2554,ATL,MKE,1216,1322
DL,2554,MKE,ATL,1402,1709
DL,2561,ABE,ATL,600,816
DL,2563,ATL,IAD,726,907
DL,2563,IAD,ATL,942,1142
DL,2579,TLH,ATL,545,650
DL,2587,DTW,BOS,955,1158
DL,2591,DFW,ATL,700,1006
DL,2598,DTW,ORD,840,919
DL,2657,ATL,SRQ,2150,2321
DL,2659,DFW,ATL,815,1119
DL,2665,BOS,LGA,630,753
DL,2674,LGA,BOS,1459,1623
DL,2679,BOS,LGA,1700,1820
DL,2680,LGA,BOS,1959,2127
DL,2681,BOS,LGA,1900,2020
DL,2682,BOS,LGA,730,857
DL,2785,EWR,ATL,700,941
DL,2795,JFK,SAN,815,1140
DL,2799,JFK,DEN,1600,1849
DL,2804,SFO,ATL,1030,1821
DL,2810,JFK,SLC,1925,2303
DL,2835,JFK,MCO,930,1251
DL,2841,SEA,SLC,1315,1618
DL,2850,JFK,PHX,1825,2218
OO,2881,MSN,ORD,1329,1424
OO,2881,ORD,MSN,1205,1259
OO,2882,FWA,ORD,615,621
OO,2884,GRR,ORD,1105,1107
OO,2884,ORD,GRR,840,1037
OO,2885,BMI,ORD,1640,1739
OO,2885,ORD,BMI,1520,1608
OO,2887,LAX,RNO,2105,2236
OO,2888,RNO,LAX,628,810
OO,2889,DTW,ORD,1100,1119
OO,2889,ORD,DTW,728,949
OO,2892,MLI,ORD,1638,1739
OO,2892,ORD,MLI,1510,1602
OO,2893,IND,ORD,932,951
OO,2893,ORD,IND,705,907
OO,2895,LAN,ORD,600,609
OO,2896,LAN,ORD,1536,1550
OO,2896,ORD,LAN,1225,1434
OO,2897,ORD,TVC,830,1035
OO,2897,TVC,ORD,1100,1114
OO,2898,PHX,RDM,1815,1950
OO,3001,FNT,ORD,1916,1930
OO,3001,ORD,FNT,1645,1847
OO,3006,ORD,PIA,1005,1057
OO,3006,PIA,ORD,1134,1233
OO,3011,LAX,RDM,1415,1632
OO,3011,RDM,PHX,1705,2026
OO,3013,LAX,TUS,935,1210
OO,3013,TUS,LAX,1240,1324
OO,3014,LAX,SAN,1350,1447
OO,3014,SAN,LAX,1517,1612
OO,3015,LAX,TUS,1512,1744
OO,3015,TUS,LAX,1814,1910
OO,3017,DAY,ORD,1530,1547
OO,3017,ORD,DAY,1215,1423
OO,3018,LAX,SMF,1105,1241
OO,3018,SMF,LAX,1311,1447
OO,3022,YUM,PHX,750,850
OO,3026,ORD,EWR,1639,1944
OO,3027,BNA,ORD,1415,1558
OO,3027,ORD,BNA,1205,1334
OO,3028,FLG,PHX,1120,1214
OO,3031,PHX,SBP,1455,1538
OO,3032,SAF,PHX,1210,1338
OO,3036,SBP,PHX,1620,1855
OO,3037,FLG,PHX,1800,1902
OO,3037,PHX,FLG,1630,1721
OO,3039,PSP,PHX,645,900
OO,3040,YUM,PHX,1615,1712
OO,3042,EUG,LAX,1221,1432
OO,3042,LAX,EUG,930,1151
OO,3043,MSN,ORD,1456,1552
OO,3043,ORD,MSN,1329,1421
OO,3044,CID,ORD,1945,2055
OO,3044,ORD,CID,1700,1806
OO,3046,BUR,PHX,1625,1857
OO,3047,ORD,TVC,2149,2351
OO,3048,TVC,ORD,600,621
OO,3049,ORD,SLC,1330,1600
OO,3049,SLC,ORD,1700,2103
OO,3051,TUS,PHX,1605,1659
OO,3057,ORD,ROC,1500,1737
OO,3057,ROC,ORD,1802,1906
OO,3066,DTW,ORD,2030,2052
OO,3066,ORD,DTW,1700,1921
OO,3067,DRO,PHX,842,1025
OO,3067,PHX,TUS,1117,1214
OO,3069,MRY,PHX,610,858
OO,3070,ORD,FNT,2155,2356
OO,3071,BFL,PHX,615,848
OO,3072,FNT,ORD,600,618
OO,3075,PHX,BFL,1115,1157
OO,3076,PHX,PSP,1300,1308
OO,3076,PSP,PHX,1339,1550
OO,3078,IAH,ORD,1329,1605
OO,3078,ORD,IAH,1015,1258
OO,3079,ORD,SLC,1700,1931
OO,3080,FLG,PHX,800,905
OO,3081,LAX,SLC,1255,1552
OO,3081,SLC,LAX,1625,1729
OO,3085,RNO,LAX,1727,1902
OO,3087,IAH,ORD,1637,1914
OO,3087,ORD,IAH,1319,1601
OO,3089,IAH,ORD,820,1054
OO,3090,ORD,DTW,2141,2358
OO,3091,ORD,IAH,2010,2253
OO,3092,DTW,ORD,1540,1558
OO,3092,ORD,DTW,1225,1446
OO,3093,EWR,ORD,1859,2039
OO,3093,ORD,EWR,1515,1818
OO,3097,GRR,ORD,1241,1245
OO,3097,ORD,GRR,1015,1208
OO,3100,DSM,ORD,745,915
OO,3103,FWA,ORD,1423,1424
OO,3103,ORD,FWA,1200,1356
OO,3105,IAH,ORD,1145,1420
OO,3105,ORD,IAH,720,1006
OO,3106,MAF,PHX,1305,1359
OO,3108,TUS,PHX,1250,1342
OO,3109,BFL,PHX,1235,1511
OO,3135,GRB,ORD,1317,1419
OO,3135,ORD,GRB,1155,1252
OO,3136,FWA,ORD,1926,1930
OO,3136,ORD,FWA,1650,1846
OO,3137,LAN,ORD,1101,1114
OO,3137,ORD,LAN,825,1033
OO,3138,GRB,ORD,615,733
OO,3140,GRB,ORD,1004,1107
OO,3140,ORD,GRB,840,939
OO,3142,MSN,ORD,630,733
OO,3143,LEX,ORD,1800,1835
OO,3143,ORD,LEX,1515,1728
OO,3144,BNA,ORD,1235,1420
OO,3144,ORD,BNA,1030,1157
OO,3149,PHX,BUR,1500,1534
OO,3521,SYR,DTW,550,750
OO,3525,GRB,DTW,700,925
OO,3528,DTW,SYR,720,901
OO,3528,SYR,DTW,930,1119
OO,3529,DTW,MDW,1207,1234
OO,3543,CLT,DTW,1248,1438
OO,3543,DTW,CLT,1008,1213
OO,3545,IAH,DTW,1735,2125
OO,3549,SEA,SMF,740,945
OO,3549,SMF,SEA,1020,1223
OO,3552,LAS,SLC,620,847
OO,3553,DTW,EVV,1000,1043
OO,3556,MKE,MSP,812,941
OO,3557,SMF,SEA,1935,2137
OO,3563,DTW,SBN,827,945
OO,3564,ATW,MSP,625,748
OO,4442,GEG,SLC,1024,1315
OO,4442,SLC,GEG,835,948
OO,4458,MKE,CVG,605,834
OO,4468,MSP,IAH,1352,1700
OO,4470,DEN,SEA,800,1019
OO,4480,MKE,DTW,530,746
OO,4488,MSP,FSD,910,1035
OO,4489,EVV,DTW,645,923
OO,4504,DTW,CLT,644,855
OO,4514,DTW,GRB,955,1032
OO,4514,GRB,DTW,1057,1315
OO,4520,SEA,PSC,2230,2336
OO,4521,DTW,GRR,838,945
OO,4521,GRR,DTW,1010,1119
OO,4549,DSM,MSP,1739,1904
OO,4553,FCA,MSP,1430,1816
OO,4553,MSP,FCA,1125,1344
OO,4554,CVG,BNA,920,938
OO,4562,BUF,DTW,1002,1124
OO,4562,DTW,BUF,810,936
OO,4571,IAH,DTW,715,1107
OO,4583,GRR,MSP,1306,1350
OO,4583,MSP,GRR,955,1241
OO,4592,PIA,MSP,640,825
OO,4597,ERI,DTW,600,716
OO,4606,DTW,SYR,1535,1710
OO,4606,SYR,DTW,1736,1921
OO,4614,MSP,XNA,905,1120
OO,4614,XNA,MSP,1146,1348
OO,4617,CVG,XNA,920,1028
OO,4635,XNA,ATL,1054,1345
OO,4643,DTW,LEX,755,932
OO,4643,LEX,DTW,957,1124
OO,4646,DTW,DSM,1608,1714
OO,4655,CVG,MSP,920,1037
OO,4666,CLT,DTW,930,1130
OO,4676,SFO,SEA,630,847
OO,4685,XNA,CVG,1640,1927
OO,4686,DLH,MSP,1135,1244
OO,4686,MSP,DLH,955,1110
OO,4694,CAK,DTW,1015,1124
OO,4694,DTW,CAK,836,950
OO,4702,ORD,CVG,620,840
OO,4707,CHA,DTW,700,900
OO,4709,GRB,MSP,1727,1848
OO,4709,MSP,GRB,1534,1646
OO,4712,LEX,MSP,800,925
OO,4718,DTW,MBS,1955,2102
UA,219,DSM,ORD,500,630
UA,228,LGA,ORD,1100,1239
UA,241,SAT,IAH,1726,1835
UA,284,LAS,SFO,830,1006
UA,299,IAD,TPA,1235,1505
UA,363,IAH,SAT,1535,1644
UA,1016,ORD,SFO,1010,1256
UA,1024,IAH,SAT,715,821
UA,1029,DEN,EWR,600,1140
UA,1071,ORD,EWR,1420,1728
UA,1072,JAX,EWR,1440,1659
WN,501,CLE,MDW,620,650
WN,759,DTW,MDW,625,645
WN,995,LAX,SFO,550,710
WN,4413,MDW,CLE,725,935
WN,1070,MDW,MCI,620,750
WN,124,MKE,BWI,540,840
WN,935,SAN,SFO,645,825
WN,1449,SFO,LAX,550,710
WN,1269,SFO,SAN,600,730
AA,698,DFW,SAN,1046,1159
AA,698,ORD,DFW,710,941
AA,711,PHX,DFW,1745,2103
AA,713,ORD,CLT,530,822
AA,720,DFW,CLT,1301,1630
AA,726,LAS,LAX,1026,1157
AA,726,LAX,PIT,1250,2030
AA,732,MSY,CLT,1615,1907
AA,759,PHL,SFO,1820,2147
AA,765,IAH,CLT,1345,1711
AA,770,IND,PHX,1815,2013
AA,775,LAX,LAS,820,946
AA,779,ATL,LAX,635,847
AA,784,PHL,LAS,1810,2052
